index,image_id,max_rating,mean_score,std_score,count_rating_1,count_rating_2,count_rating_3,count_rating_4,count_rating_5,count_rating_6,count_rating_7,count_rating_8,count_rating_9,count_rating_10,tag_1,tag_2,challange_id
11100,137184,4,5.673,4.149,1,2,4,22,63,60,28,10,4,2,20,21,299
11101,135752,5,6.481,4.265,1,0,2,8,34,51,46,23,8,8,10,20,299
11102,136365,4,5.599,4.327,1,2,6,28,58,45,31,10,5,1,1,20,299
11103,137143,4,5.397,3.146,1,0,3,33,62,56,16,6,2,0,14,20,299
11104,135877,4,6.11,5.071,3,1,5,14,45,44,33,20,10,6,1,20,299
11105,135949,4,5.58,4.025,2,2,3,18,67,50,29,7,1,2,1,20,299
11106,137238,4,5.701,3.232,0,1,2,18,64,62,29,9,1,1,10,20,299
11107,137010,4,5.331,3.338,0,2,6,24,74,52,14,4,1,1,0,0,299
11108,137116,5,5.96,4.156,2,1,3,11,42,67,32,11,2,5,1,20,299
11109,136755,4,5.027,4.085,1,5,20,41,57,32,20,7,3,0,27,0,299
11110,136434,4,4.697,3.895,3,9,11,49,66,23,9,4,1,0,10,20,299
11111,136030,5,5.651,3.797,0,1,4,34,46,66,20,11,6,1,1,2,299
11112,136901,4,5.343,3.754,0,1,10,30,63,52,10,8,2,2,20,0,299
11113,137059,5,6.486,4.38,0,2,5,5,29,55,47,22,12,6,2,20,299
11114,137009,4,4.714,3.834,1,4,17,59,64,25,7,3,1,1,15,27,299
11115,136957,5,6.06,3.684,1,1,2,5,45,79,29,16,4,2,20,0,299
11116,137204,5,5.669,4.247,1,1,7,22,52,55,28,10,2,3,10,20,299
11117,137124,4,5.513,4.288,3,1,4,28,63,51,22,9,5,1,20,0,299
11118,134932,4,5.769,3.76,0,2,2,19,57,46,33,7,6,1,2,20,299
11119,137207,5,5.961,3.618,0,1,3,7,61,62,24,16,3,4,2,20,299
11120,137150,4,5.291,4.098,2,2,11,36,54,44,21,9,3,0,1,20,299
11121,137033,4,5.365,4.195,1,3,9,25,62,51,16,7,3,1,20,0,299
11122,137152,4,5.469,3.726,0,2,7,24,61,50,21,7,2,1,20,21,299
11123,137086,4,5.322,3.198,1,0,9,25,78,43,19,7,1,0,10,20,299
11124,137002,4,5.222,4.548,3,2,11,37,52,45,13,9,2,2,2,20,299
11125,136889,4,5.326,3.628,1,4,5,24,74,53,15,5,3,0,20,0,299
11126,137118,5,6.289,4.986,1,2,5,13,33,48,42,17,13,6,14,20,299
11127,136912,5,6.568,5.206,2,1,2,13,36,45,38,27,13,15,1,20,299
11128,135743,5,5.84,4.55,2,3,3,15,48,54,29,13,6,2,20,0,299
11129,137109,5,6.295,3.359,0,0,1,10,33,64,38,22,6,2,20,23,299
11130,137169,5,6.444,4.747,1,0,4,18,29,48,42,22,13,10,15,20,299
11131,136378,4,5.32,3.913,1,1,6,35,64,46,15,7,1,2,20,27,299
11132,135596,4,5.464,3.913,1,4,3,24,57,45,22,6,4,0,20,21,299
11133,137149,4,5.006,3.132,0,3,12,37,73,39,4,4,3,0,0,0,299
11134,137254,4,5.359,4.252,3,3,3,32,63,46,19,9,2,1,10,20,299
11135,136206,4,4.612,2.762,1,3,11,68,76,18,4,2,0,0,20,41,299
11136,137108,5,5.983,3.698,1,1,1,19,40,59,34,13,9,0,12,20,299
11137,137098,5,5.747,3.856,0,2,4,19,49,67,22,9,2,4,20,0,299
11138,136919,4,4.847,3.255,2,4,15,39,71,32,12,2,0,0,0,0,299
11139,137182,5,6.034,4.183,1,1,3,13,42,60,33,12,9,2,5,32,299
11140,137106,5,6.086,4.005,0,3,2,16,43,54,37,25,2,4,0,0,299
11141,136678,4,5.787,3.653,0,2,1,17,62,58,27,9,5,2,10,20,299
11142,137239,3,3.923,3.323,10,13,35,67,43,12,2,1,0,0,0,0,299
11143,137224,4,4.583,3.777,3,8,15,59,72,20,5,4,0,1,20,31,299
11144,135276,6,7.257,4.933,1,0,2,10,15,34,40,31,26,24,0,0,299
11145,136994,5,6.404,4.034,0,1,3,6,37,60,44,21,12,4,10,20,299
11146,135122,4,4.419,4.283,9,9,21,50,55,25,6,3,0,1,0,0,299
11147,136942,3,4.086,3.254,5,8,38,63,42,14,2,2,0,0,5,20,299
11148,135691,4,5.374,3.393,1,1,6,24,66,51,20,3,2,0,1,20,299
11149,136985,4,6.054,4.132,2,0,2,12,56,51,36,16,6,5,2,20,299
11150,136159,5,6.464,3.847,0,0,2,10,30,60,46,17,11,7,7,20,299
11151,137164,4,5.698,2.949,0,2,0,15,67,62,19,10,4,0,20,0,299
11152,136681,5,5.73,3.075,0,1,3,13,59,61,25,11,0,1,12,20,299
11153,135248,4,5.592,4.088,1,2,2,24,60,57,21,6,3,3,20,0,299
11154,136371,4,5.027,3.651,2,3,13,36,75,34,15,4,2,0,9,20,299
11155,135722,5,6.304,4.216,1,0,6,6,37,57,44,19,10,4,0,0,299
11156,137151,4,5.683,3.005,0,2,2,10,65,52,27,8,1,0,7,10,299
11157,136188,5,6.173,4.042,0,3,2,11,38,58,37,20,8,2,6,20,299
11158,136836,4,4.573,3.56,4,2,20,63,64,23,5,3,1,0,15,20,299
11159,137089,5,6.38,3.996,0,3,1,4,35,64,34,26,8,4,20,0,299
11160,136986,4,5.425,3.756,1,2,5,31,58,55,17,9,3,0,20,21,299
11161,137210,4,5.263,3.832,0,3,10,35,67,43,21,2,3,2,20,21,299
11162,136701,4,5.15,4.279,1,5,14,36,55,42,16,9,1,1,20,21,299
11163,136699,5,6.173,3.775,0,0,7,9,43,49,40,22,7,2,10,20,299
11164,136754,4,5.883,4.041,0,1,3,19,61,40,35,11,6,4,5,20,299
11165,137040,6,6.613,4.062,0,0,1,11,37,44,46,21,16,10,20,21,299
11166,136524,4,5.489,3.286,1,1,3,23,63,61,23,4,0,1,2,20,299
11167,136622,5,6.176,3.989,0,1,4,8,45,60,34,19,7,4,0,0,299
11168,135696,4,5.682,3.808,0,2,4,15,68,46,27,9,3,2,20,27,299
11169,137222,3,4.304,3.142,3,5,27,74,50,17,4,0,1,0,1,20,299
11170,136953,4,5.214,3.777,2,3,6,32,73,49,18,1,2,1,16,20,299
11171,135926,5,6.0,3.699,0,1,2,12,47,58,31,11,4,4,1,20,299
11172,136223,4,5.642,4.091,0,2,6,24,57,48,26,10,3,3,1,20,299
11173,136464,5,6.021,4.044,0,3,5,14,38,66,39,14,6,3,2,20,299
11174,137126,4,4.65,3.826,4,5,18,53,54,32,8,2,1,0,20,27,299
11175,137043,4,4.655,3.567,2,6,25,41,64,28,5,6,0,0,14,20,299
11176,136475,5,5.823,4.221,1,2,3,18,51,63,32,7,6,3,20,21,299
11177,136900,5,5.747,3.365,0,2,3,20,51,57,29,14,2,0,1,0,299
11178,136460,4,5.8,4.142,0,2,6,23,52,50,27,16,8,1,20,27,299
11179,137186,4,5.056,2.82,1,1,10,33,80,39,11,3,0,0,20,0,299
11180,135850,4,5.324,3.841,1,1,5,31,69,42,14,7,2,1,7,20,299
11181,136466,5,5.456,3.923,2,2,7,30,46,62,22,9,2,0,1,20,299
11182,137154,5,5.702,3.967,2,2,4,14,60,63,27,14,1,1,20,32,299
11183,136992,4,5.129,3.614,1,2,10,36,63,40,11,7,0,1,0,0,299
11184,136976,5,6.667,4.407,1,0,3,7,30,51,45,31,17,7,2,20,299
11185,135746,5,5.9,3.612,0,1,4,9,56,65,28,9,6,2,0,0,299
11186,136989,4,5.623,3.987,1,1,4,20,59,54,24,8,2,2,18,20,299
11187,137146,5,6.066,3.823,0,3,3,10,43,60,37,21,3,2,10,20,299
11188,137012,5,6.435,3.98,0,0,3,10,37,53,44,23,7,9,2,20,299
11189,136798,6,6.187,4.842,1,1,5,18,38,42,43,19,9,6,1,20,299
11190,137079,4,5.593,3.93,0,4,4,18,67,54,20,10,3,2,2,20,299
11191,135849,4,5.259,3.887,1,0,13,30,63,45,13,4,3,2,15,20,299
11192,136780,4,5.474,3.424,0,1,4,17,80,46,17,4,2,2,2,20,299
11193,136512,4,5.034,4.372,2,3,19,39,56,31,20,5,1,2,0,0,299
11194,136029,4,5.301,4.022,0,4,10,27,75,39,18,3,5,2,2,3,299
11195,136969,5,5.961,3.311,1,0,2,10,50,62,40,12,2,1,20,0,299
11196,137209,4,5.8,4.161,1,1,3,20,54,54,26,15,4,2,18,20,299
11197,135166,4,5.411,3.119,0,0,5,27,72,52,17,4,2,1,0,0,299
11198,136623,4,5.022,3.35,3,4,7,37,76,36,11,7,0,0,0,0,299
11199,137006,6,6.773,3.936,0,2,0,7,26,43,51,33,18,5,2,20,299
11200,136394,4,5.295,3.617,0,5,5,31,58,55,17,2,2,1,6,20,299
11201,136379,4,5.757,2.915,0,0,3,12,69,58,26,7,6,0,20,0,299
11202,136324,4,4.667,3.43,2,2,18,53,69,20,7,1,2,0,10,20,299
11203,136598,4,4.464,4.598,7,11,27,48,50,19,15,0,3,1,7,21,299
11204,137174,4,4.878,3.279,1,5,10,49,80,32,9,0,0,3,20,21,299
11205,136949,4,5.083,2.734,1,1,10,27,90,37,13,2,0,0,20,0,299
11206,137049,4,5.379,3.288,0,3,5,26,66,60,16,4,0,2,20,28,299
11207,135897,3,3.949,3.439,7,13,40,61,37,14,1,0,2,0,0,0,299
11208,136292,3,3.659,3.157,7,18,53,66,32,4,1,0,1,0,20,0,299
11209,137187,4,5.356,3.873,1,1,7,25,77,44,14,8,1,2,4,20,299
11210,137001,4,5.279,3.878,1,2,5,35,72,44,15,6,1,2,0,0,299
11211,136707,5,5.64,3.276,2,0,3,17,51,69,20,8,2,0,20,21,299
11212,136472,4,5.514,3.861,0,0,9,24,72,39,17,7,6,3,20,23,299
11213,136595,4,5.332,3.917,1,2,10,23,76,47,20,5,2,1,2,20,299
11214,137137,5,6.098,4.191,1,1,3,13,40,59,41,17,5,3,20,21,299
11215,137077,4,5.164,3.437,1,3,5,39,73,39,18,3,2,0,1,20,299
11216,137251,4,5.638,4.363,1,3,4,22,60,45,21,16,4,1,20,0,299
11217,137157,4,4.519,3.537,3,3,29,56,62,27,4,2,1,0,20,21,299
11218,136877,3,3.597,3.416,8,28,41,62,28,6,2,1,0,0,20,27,299
11219,136880,4,5.621,3.928,1,0,3,25,64,60,12,8,5,4,20,21,299
11220,137047,4,4.802,3.393,1,3,14,50,77,26,6,3,2,0,0,0,299
11221,137127,4,5.114,3.445,0,4,5,39,84,36,10,3,3,1,20,0,299
11222,136884,5,5.705,3.607,1,0,3,26,49,50,34,11,1,1,2,20,299
11223,136938,4,4.648,2.742,1,3,10,63,78,16,7,1,0,0,20,0,299
13380,123447,3,3.902,3.896,12,29,67,89,58,19,8,2,1,0,5,16,280
13381,122582,4,5.363,5.322,5,11,20,45,81,68,30,18,8,6,21,29,280
13382,122782,4,4.674,4.129,2,16,30,76,103,37,14,8,1,1,15,19,280
13383,123498,4,4.869,3.929,2,8,22,72,96,41,14,8,5,0,4,12,280
13384,122681,3,4.285,4.244,9,20,55,87,65,35,11,8,1,0,9,0,280
13385,123164,4,4.982,3.84,6,3,19,66,102,51,21,9,3,0,12,20,280
13386,122902,4,4.577,4.618,8,10,41,78,84,41,12,5,3,2,0,0,280
13387,122551,4,5.223,3.574,0,2,16,57,112,52,27,13,2,1,21,30,280
13388,123314,4,5.232,4.068,1,4,18,52,92,72,22,9,5,1,17,0,280
13389,123346,4,5.014,5.014,3,16,38,54,78,50,32,14,7,2,0,0,280
13390,122869,4,4.704,4.72,5,21,26,75,82,43,18,10,3,1,0,0,280
13391,122953,4,4.898,3.797,2,5,28,68,110,42,20,7,0,3,5,14,280
13392,123055,5,6.309,4.683,2,1,5,18,65,70,62,37,18,7,19,0,280
13393,123442,4,5.087,4.822,7,8,26,47,95,58,29,7,6,3,30,0,280
13394,123453,4,4.882,4.094,3,7,22,81,90,41,28,5,2,1,2,30,280
13395,123391,4,4.982,3.691,3,8,24,50,99,61,23,6,1,0,0,0,280
13396,123523,3,4.124,3.941,8,30,51,88,75,27,7,4,1,0,18,0,280
13397,123460,4,5.467,4.456,3,5,11,47,85,78,35,18,6,1,9,16,280
13398,123441,3,4.333,4.209,5,14,54,98,63,33,12,4,1,1,1,22,280
13399,122353,4,4.668,3.328,0,12,29,78,102,40,9,6,1,0,5,32,280
13400,122469,3,4.082,3.777,7,26,56,89,71,23,6,3,1,0,13,0,280
13401,123028,2,3.511,3.914,21,39,82,81,40,12,1,1,3,0,18,0,280
13402,122790,4,5.594,4.627,0,6,17,42,79,66,37,19,11,4,28,35,280
13403,123338,4,5.328,4.578,1,6,20,59,89,53,36,14,11,1,19,22,280
13404,123217,4,4.964,4.238,2,6,31,64,92,50,23,7,5,1,6,12,280
13405,123363,4,4.993,4.67,4,13,28,50,81,65,23,7,3,3,5,17,280
13406,123444,3,4.661,4.598,3,17,43,79,75,37,26,9,2,1,1,22,280
13407,123375,4,4.574,4.506,6,15,38,76,86,39,16,4,3,1,18,22,280
13408,123495,4,5.253,3.881,1,5,17,63,101,52,34,21,2,0,24,39,280
13409,123458,4,4.79,4.181,2,11,38,66,87,52,24,3,1,2,6,21,280
13410,122543,4,5.143,4.134,1,7,21,51,99,60,29,6,3,2,21,0,280
13411,123336,4,4.806,4.455,3,16,27,72,82,51,21,8,1,2,21,41,280
13412,123452,4,5.514,5.463,7,7,15,48,83,59,35,25,10,7,21,29,280
13413,123016,4,4.764,3.011,1,4,25,76,115,39,10,6,0,0,0,0,280
13414,123289,4,5.503,4.797,1,6,17,45,92,61,32,23,3,8,17,19,280
13415,122658,5,5.757,4.482,0,5,17,32,68,88,43,22,6,7,8,10,280
13416,123533,4,4.93,4.11,2,10,18,74,107,39,25,6,4,1,18,0,280
13417,122843,4,4.959,3.243,0,4,28,70,105,52,24,7,0,1,15,0,280
13418,123374,4,5.142,4.295,2,10,16,50,107,58,22,11,5,1,2,28,280
13419,122419,4,5.414,4.749,4,7,13,44,97,68,37,16,6,3,12,29,280
13420,123298,4,4.562,3.453,4,8,35,79,111,30,14,1,1,0,8,10,280
13421,123445,4,5.392,3.912,1,2,14,43,108,65,36,13,3,1,0,0,280
13422,123432,4,5.758,4.104,0,2,11,33,80,77,42,21,8,3,21,41,280
13423,123234,4,4.691,4.672,5,7,39,79,80,34,12,10,4,2,1,34,280
13424,123341,4,5.32,4.487,2,5,21,49,94,63,35,16,4,2,4,19,280
13425,123531,4,4.856,4.748,7,12,32,66,84,51,25,10,4,1,5,17,280
13426,123318,4,5.594,4.371,1,3,14,34,97,73,38,17,9,2,22,0,280
13427,122285,2,2.993,3.868,52,59,72,66,30,5,2,1,0,1,15,0,280
13428,123449,3,4.357,3.579,3,20,33,96,94,27,7,2,0,1,25,39,280
13429,122976,3,3.72,3.937,12,46,67,78,42,19,6,5,0,0,1,18,280
13430,123017,4,4.82,3.779,1,8,37,65,97,47,17,10,0,1,0,0,280
13431,123253,4,4.958,4.325,4,9,25,62,93,54,26,4,5,1,0,0,280
13432,123508,3,3.812,4.4,20,33,63,88,63,16,6,1,1,2,0,0,280
13433,122555,4,5.786,4.825,1,3,17,29,83,66,51,16,11,8,0,0,280
13434,123500,4,4.738,3.507,2,9,34,77,80,51,24,0,2,0,23,39,280
13435,123034,4,5.124,3.794,0,5,24,62,103,56,22,16,2,1,5,28,280
13436,123297,3,4.253,3.952,8,22,41,100,80,28,8,2,3,0,1,30,280
13437,123288,4,4.453,4.495,9,14,37,81,89,29,9,7,2,1,8,12,280
13438,123214,4,4.978,3.835,4,6,26,57,94,54,30,6,0,1,25,30,280
13439,123251,4,5.417,5.143,4,9,19,46,83,67,35,19,9,4,1,12,280
13440,123454,5,5.881,4.223,0,3,8,36,77,82,46,26,12,4,0,0,280
13441,123487,4,4.795,3.565,5,10,27,63,98,54,23,3,0,0,0,0,280
13442,123532,4,5.143,4.756,3,9,23,57,91,62,17,16,6,3,18,41,280
13443,123455,5,5.86,5.023,2,5,14,32,70,78,42,31,11,7,5,0,280
13444,123456,4,4.954,4.328,1,9,26,78,83,51,22,9,4,2,10,34,280
13445,123033,5,5.821,4.832,1,3,16,38,72,76,44,29,10,7,5,12,280
13446,123439,4,5.225,3.9,0,6,18,58,92,64,32,9,4,1,0,0,280
13447,123065,3,4.663,4.162,2,14,32,88,81,33,16,9,4,0,0,0,280
13448,122313,2,2.892,3.862,62,52,78,60,28,3,2,1,0,1,14,15,280
13449,122532,5,5.884,5.207,3,6,13,30,71,74,45,27,16,7,18,32,280
13450,123505,4,4.682,3.495,1,8,33,79,96,41,14,4,1,0,2,21,280
13451,123344,4,5.183,4.02,1,5,22,54,97,58,20,14,7,0,5,21,280
13452,122413,4,4.714,4.463,4,14,35,76,83,41,25,6,2,1,22,0,280
13453,123507,5,6.153,5.413,1,11,7,34,53,64,56,35,22,11,3,17,280
13454,122379,3,3.971,3.913,10,22,61,100,60,17,6,1,1,1,14,0,280
13455,122491,4,4.957,3.796,4,5,16,65,112,50,22,3,2,1,20,0,280
13456,123272,5,5.766,3.901,0,2,12,30,77,85,50,14,11,1,18,29,280
13457,123469,4,4.396,4.023,7,13,48,77,88,31,10,4,2,0,21,0,280
13458,122425,4,5.098,4.244,2,8,14,74,86,63,22,10,5,1,18,21,280
13459,123491,4,5.115,4.475,2,7,25,58,95,60,23,11,4,3,18,29,280
13460,122241,4,5.031,3.937,2,4,30,68,87,59,26,6,7,0,0,0,280
13461,122601,4,4.918,4.361,1,14,21,69,92,54,15,6,3,4,4,17,280
13462,123515,4,5.443,4.47,1,2,19,58,80,62,47,13,5,4,20,21,280
13463,122756,4,5.028,4.204,3,6,27,58,102,54,23,11,3,1,21,30,280
13464,123501,4,5.228,3.505,0,4,15,58,112,57,28,11,5,0,11,32,280
13465,123528,4,5.447,5.185,1,8,26,55,74,56,35,24,11,5,0,0,280
13466,123299,4,5.045,5.694,15,15,21,57,72,45,27,21,10,3,0,0,280
13467,123237,4,5.148,4.954,3,13,15,70,88,35,35,15,7,3,5,25,280
13468,123294,4,4.748,4.556,5,11,37,67,81,46,20,8,1,2,24,25,280
13469,123530,4,5.756,4.478,1,5,12,31,74,73,57,21,7,2,2,20,280
13470,122760,5,5.946,4.415,1,2,13,28,68,80,62,29,8,4,0,0,280
13471,123226,3,4.406,3.973,3,19,44,84,84,29,11,5,2,0,21,25,280
13472,122885,4,5.422,4.191,2,4,13,54,79,72,35,15,8,0,12,32,280
13473,123207,4,5.62,4.545,1,1,16,49,89,61,40,26,8,4,4,12,280
13474,123223,4,5.255,4.39,1,4,16,71,92,53,31,12,8,2,19,0,280
13475,123489,4,5.162,4.27,2,7,16,55,101,58,21,12,5,1,2,10,280
13476,123405,4,5.213,3.672,0,5,15,52,119,49,35,6,4,1,0,0,280
13477,123509,4,4.843,3.058,1,4,24,74,112,43,18,5,0,0,8,35,280
13478,122315,3,3.44,3.544,21,44,78,93,34,9,2,3,0,0,4,0,280
13479,123433,4,4.604,4.454,6,19,30,67,95,33,9,7,7,0,0,0,280
13480,123305,4,5.465,4.59,2,3,21,47,81,63,42,17,9,1,0,0,280
13481,123535,4,4.839,3.491,2,10,25,73,85,60,19,6,0,0,12,17,280
13482,123513,3,4.192,3.264,5,15,55,101,79,22,9,0,1,0,6,0,280
13483,123290,4,4.471,3.736,1,12,49,79,96,27,10,4,0,2,19,0,280
13484,123381,3,4.276,4.039,9,15,54,84,80,30,8,4,2,0,5,40,280
13485,123483,4,4.849,3.854,2,8,23,70,102,52,16,3,2,1,12,30,280
13486,123538,4,4.976,3.482,3,6,23,65,101,58,20,12,0,0,5,0,280
13487,123333,4,5.542,4.704,0,7,17,46,89,54,37,20,12,4,1,27,280
13488,122905,5,6.785,4.978,1,2,4,16,39,79,62,49,27,23,5,16,280
13489,123517,4,5.381,4.236,0,4,16,50,103,53,30,15,7,3,10,0,280
13490,123024,4,4.753,4.628,3,16,32,75,93,38,22,6,3,3,0,0,280
13491,123286,4,5.266,4.707,3,6,19,46,92,62,26,11,5,4,11,18,280
13492,122538,3,4.619,5.92,19,19,44,66,53,43,26,9,6,6,12,17,280
13493,123512,4,5.247,4.04,0,4,16,70,92,56,30,13,5,2,21,29,280
13494,123295,4,5.614,4.06,0,5,11,35,96,76,44,18,6,2,9,24,280
13495,123303,5,5.707,4.197,1,3,7,41,81,84,41,22,9,1,9,16,280
13496,123524,4,4.719,3.929,2,13,26,72,105,43,14,4,1,1,22,29,280
13497,123395,4,5.73,4.156,1,1,12,32,84,79,48,21,2,5,21,24,280
13498,123490,4,4.497,3.817,3,10,49,83,87,37,13,2,0,2,30,32,280
13499,123046,4,4.889,3.706,2,10,20,75,102,46,22,9,1,0,8,39,280
13500,123249,4,5.369,4.369,1,4,17,48,94,67,28,15,6,2,0,0,280
13501,123510,2,3.685,3.713,17,34,81,79,50,17,7,0,1,0,0,0,280
13502,123360,4,4.465,3.855,5,17,37,81,95,34,14,2,0,1,17,21,280
13503,122596,3,3.865,4.034,17,31,63,88,55,26,3,4,1,0,5,21,280
13504,123397,4,4.86,4.132,2,8,29,66,104,37,20,9,2,1,6,36,280
13505,122826,3,4.512,4.199,6,14,39,85,80,35,11,9,2,0,5,31,280
13506,122377,4,5.622,4.531,1,1,12,44,94,65,37,11,11,7,6,12,280
13507,123450,4,5.541,4.442,3,2,12,47,87,78,44,11,10,2,4,17,280
13508,122219,3,3.979,4.003,18,26,61,79,64,22,7,8,0,0,14,25,280
13509,123480,4,5.111,3.8,5,3,18,55,105,66,25,8,3,0,0,0,280
13510,123000,4,4.695,4.438,3,10,41,71,82,33,21,8,2,1,20,0,280
13511,123539,3,4.3,4.61,12,24,48,71,70,35,7,10,3,0,21,0,280
13512,122391,3,4.592,4.85,7,21,35,73,70,50,15,7,2,2,13,24,280
13513,122830,4,5.737,4.292,0,3,14,35,81,74,41,25,9,3,0,0,280
13514,123317,4,5.168,4.902,4,12,27,56,71,64,35,16,6,1,5,17,280
13515,123435,3,4.772,3.752,1,9,24,91,87,44,17,6,0,2,12,30,280
13516,123394,3,4.06,3.818,15,17,55,95,66,28,4,3,1,0,0,0,280
13517,123446,4,6.113,4.432,0,2,7,32,75,61,60,34,15,7,4,21,280
13518,123147,4,4.578,2.981,0,13,29,87,101,29,16,2,0,0,10,25,280
13519,123345,5,5.874,4.075,0,3,8,31,73,86,49,22,10,3,21,39,280
13520,123315,4,4.688,4.932,9,13,40,68,78,48,19,8,2,3,0,0,280
13521,123443,4,5.219,4.285,2,6,16,53,92,69,24,11,3,2,12,21,280
13522,123343,3,4.644,4.633,4,13,42,77,68,40,22,5,1,3,19,21,280
13523,122406,3,4.181,4.556,9,24,55,82,75,19,9,6,1,2,21,0,280
13524,123384,4,4.824,4.213,3,13,28,63,106,46,21,6,2,1,5,9,280
13525,123412,3,4.979,5.07,7,12,29,68,64,59,30,10,5,3,5,0,280
13526,122797,4,4.616,3.759,8,8,32,84,88,39,19,6,0,0,0,0,280
13527,123428,4,4.651,3.936,4,12,34,81,94,44,16,6,0,1,0,0,280
13528,123478,5,5.887,5.082,4,4,7,40,68,72,52,25,10,10,12,29,280
13793,102266,4,4.988,4.264,2,9,20,64,76,48,24,9,2,1,0,0,253
13794,103678,4,4.829,4.985,5,15,30,59,70,41,22,11,3,2,1,0,253
13795,103758,4,5.392,3.953,0,4,15,47,80,64,38,11,1,3,15,38,253
13796,103538,4,5.044,3.519,4,4,11,56,91,55,23,4,1,0,1,15,253
13797,103908,4,5.047,4.228,3,5,21,62,73,56,25,8,2,1,0,0,253
13798,103968,5,6.33,4.6,1,1,5,17,65,79,62,32,12,14,18,40,253
13799,103544,4,4.318,3.901,5,24,35,62,74,37,5,2,1,0,18,22,253
13800,103970,4,5.803,4.339,0,3,10,37,79,65,48,23,10,4,15,18,253
13801,103676,4,5.726,4.355,0,2,14,32,76,71,39,14,9,6,18,38,253
13802,103927,3,4.205,4.247,10,24,46,73,64,31,9,5,1,0,5,8,253
13803,103504,4,5.41,4.486,1,3,15,49,78,66,26,14,6,3,21,29,253
13804,102807,4,4.564,4.316,5,14,32,71,82,35,14,4,1,1,15,0,253
13805,103357,3,4.308,3.869,6,17,37,91,73,26,8,4,1,0,0,0,253
13806,103946,5,6.092,4.205,0,2,8,24,59,81,53,30,9,6,15,38,253
13807,102398,5,6.756,4.5,0,1,2,18,39,74,51,48,22,20,0,0,253
13808,102890,4,4.909,4.306,2,6,32,70,97,44,21,6,5,2,18,40,253
13809,103387,4,5.603,4.4,1,6,9,29,82,79,30,18,6,2,15,38,253
13810,103457,3,4.469,4.379,4,19,33,83,65,38,13,2,1,2,7,19,253
13811,102425,4,5.72,4.657,1,2,13,43,68,68,38,26,8,4,18,29,253
13812,103823,4,4.494,3.467,4,9,36,68,96,25,8,5,0,0,18,0,253
13813,103069,6,6.498,4.496,1,1,5,9,51,67,72,38,14,9,22,38,253
13814,103943,4,4.56,4.337,6,15,31,77,80,36,18,3,1,1,20,0,253
13815,102271,4,6.212,5.009,1,3,6,33,57,55,54,41,16,8,9,12,253
13816,103982,5,5.809,5.083,2,6,15,31,65,67,50,26,9,6,22,38,253
13817,103985,5,5.841,4.96,3,2,13,37,62,63,47,24,16,3,1,17,253
13818,102451,4,4.735,3.826,3,17,30,45,85,52,14,7,0,0,7,14,253
13819,103773,4,4.902,4.736,5,16,30,42,82,54,23,9,3,1,4,16,253
13820,102872,5,6.441,4.319,0,2,4,12,50,76,64,30,14,11,15,19,253
13821,103434,4,4.638,3.893,2,9,41,62,86,38,11,7,0,1,1,41,253
13822,102611,4,5.286,3.702,0,1,23,59,69,61,30,14,5,0,15,22,253
13823,103761,4,5.68,4.741,4,5,11,20,89,69,29,31,6,2,18,40,253
13824,102699,4,4.831,4.392,3,13,22,65,75,51,17,6,1,2,18,29,253
13825,102328,3,3.854,3.836,13,32,50,89,65,10,5,1,2,0,0,0,253
13826,102743,4,5.023,4.558,4,9,23,56,74,53,24,11,3,1,4,17,253
13827,103967,4,5.08,4.175,3,7,15,54,103,46,20,13,2,1,19,38,253
13828,102506,3,3.819,3.461,10,31,51,86,52,12,6,1,0,0,5,0,253
13829,103253,4,4.729,3.705,3,7,30,72,94,41,16,5,1,0,28,35,253
13830,103969,4,4.879,4.388,2,7,35,55,81,49,14,7,5,1,15,19,253
13831,102288,5,5.966,4.752,1,3,11,26,65,68,54,20,12,7,15,19,253
13832,102408,4,4.668,4.559,10,9,44,56,74,44,17,12,2,0,1,0,253
13833,103909,6,6.603,5.061,1,2,6,19,34,51,65,44,18,12,15,19,253
13834,103822,4,5.609,4.276,1,2,10,42,84,61,46,18,5,2,0,0,253
13835,103698,4,4.852,3.931,2,4,27,69,83,48,17,3,1,2,0,0,253
13836,103885,5,5.326,4.967,1,12,20,43,64,67,26,15,7,3,18,0,253
13837,103743,3,4.105,3.798,12,18,47,88,70,19,10,1,1,0,0,0,253
13838,102609,4,5.071,4.685,3,7,24,55,75,50,22,10,5,2,19,28,253
13839,103438,3,4.161,4.424,11,27,48,64,56,30,14,3,0,1,0,0,253
13840,103984,4,4.745,4.046,4,6,29,63,97,41,13,3,2,1,7,20,253
13841,103753,4,5.71,4.381,0,9,8,33,69,63,46,20,10,1,18,40,253
13842,103365,4,5.307,3.825,0,2,16,51,80,69,25,9,3,2,7,15,253
13843,103892,4,5.743,4.06,0,1,16,28,73,69,45,20,7,2,17,0,253
13844,103729,4,6.07,4.414,0,2,7,30,70,62,48,35,8,9,17,21,253
13845,102188,3,4.425,4.576,5,13,50,69,68,23,16,5,2,1,22,0,253
13846,103710,2,3.346,3.782,28,49,63,61,41,10,4,1,0,0,20,0,253
13847,104001,4,4.737,4.089,3,14,25,69,86,39,15,10,0,1,0,0,253
13848,103763,4,5.011,4.098,2,8,19,56,93,56,16,8,3,1,18,21,253
13849,103281,4,4.508,3.588,2,13,35,73,84,32,13,1,1,0,0,0,253
